Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition
50953,51,Male,41,Technology,7085,Good,Very High,Average,1,No,57,Master’s Degree,Married,2,Entry,Small,96,No,No,Yes,Fair,High
12739,28,Female,5,Healthcare,7970,Excellent,High,Average,0,Yes,73,Master’s Degree,Married,0,Mid,Medium,39,No,No,Yes,Good,Low
27742,24,Male,13,Technology,6785,Good,High,Average,0,No,24,Bachelor’s Degree,Single,3,Senior,Small,57,No,No,Yes,Fair,High
48236,39,Male,14,Education,5423,Fair,High,Average,0,No,86,Master’s Degree,Single,3,Mid,Large,90,Yes,No,No,Good,Low
22583,47,Female,7,Technology,10170,Excellent,Very High,Average,0,No,90,Master’s Degree,Married,0,Mid,Medium,46,No,No,No,Fair,Low
33126,24,Male,15,Education,4436,Good,High,Average,0,No,18,Associate Degree,Married,3,Senior,Medium,80,No,No,No,Fair,High
50791,25,Female,7,Healthcare,8199,Good,Low,Average,3,No,83,High School,Single,0,Mid,Large,24,Yes,No,No,Good,Low
33306,39,Female,14,Technology,8360,Poor,Very High,Average,2,Yes,37,Associate Degree,Married,3,Mid,Small,36,No,No,No,Good,Very High
39159,50,Female,2,Technology,5858,Excellent,Very High,High,0,No,85,Associate Degree,Married,2,Senior,Large,34,No,No,No,Good,High
66646,55,Male,4,Technology,10400,Fair,Low,Average,1,No,97,PhD,Married,3,Entry,Medium,13,No,Yes,No,Fair,Medium
64096,20,Male,4,Education,3863,Good,Low,Average,1,No,23,Associate Degree,Divorced,5,Senior,Large,50,No,No,No,Good,Medium
10904,36,Male,13,Technology,8049,Poor,Low,Below Average,2,Yes,84,High School,Married,6,Entry,Medium,28,No,No,No,Poor,Low
50737,35,Male,6,Media,5585,Good,Very High,Average,0,No,16,Associate Degree,Married,0,Mid,Small,78,No,No,No,Fair,Low
1495,49,Male,31,Finance,11473,Fair,Medium,High,3,No,27,Associate Degree,Married,6,Entry,Medium,87,No,No,No,Poor,Low
42857,47,Female,28,Education,4679,Excellent,Low,Average,0,Yes,38,High School,Married,0,Mid,Small,92,Yes,No,Yes,Good,Medium
67727,41,Female,10,Media,7301,Fair,High,Average,0,No,15,Bachelor’s Degree,Single,4,Entry,Medium,81,Yes,No,No,Good,Low
2957,32,Male,4,Education,5429,Fair,Very High,High,0,No,72,Bachelor’s Degree,Single,4,Senior,Small,12,No,No,No,Excellent,Low
54789,56,Male,30,Education,4782,Excellent,Medium,Average,0,No,57,Master’s Degree,Married,0,Mid,Small,66,No,No,No,Fair,High
42997,47,Male,13,Healthcare,6036,Fair,Very High,Average,0,No,41,High School,Single,0,Mid,Medium,25,No,No,No,Fair,High
10429,55,Male,45,Media,5858,Fair,Medium,Average,0,No,15,High School,Single,3,Mid,Large,124,Yes,No,No,Fair,Medium
70910,34,Female,23,Technology,7055,Good,Medium,Low,2,No,35,High School,Divorced,0,Entry,Medium,92,No,No,Yes,Good,High
30119,29,Female,16,Finance,5732,Good,Low,Below Average,1,No,7,High School,Single,1,Senior,Large,56,No,No,No,Excellent,Medium
56767,44,Male,5,Healthcare,8211,Good,Low,Average,1,No,77,High School,Married,1,Senior,Large,10,No,No,Yes,Good,Low
24424,55,Male,38,Technology,9363,Poor,High,Average,3,No,17,Bachelor’s Degree,Married,3,Entry,Medium,98,No,No,Yes,Fair,Medium
53,57,Female,5,Education,4950,Excellent,High,Low,0,Yes,44,High School,Single,0,Mid,Small,19,No,No,Yes,Good,Low
1196,19,Female,5,Education,4711,Fair,Very High,High,0,No,11,Associate Degree,Divorced,1,Entry,Medium,65,Yes,No,No,Good,High
24275,21,Male,10,Healthcare,7689,Fair,Medium,Average,1,No,99,Master’s Degree,Married,4,Mid,Small,35,No,No,No,Good,Medium
54154,46,Male,25,Technology,8690,Fair,High,Average,0,Yes,90,High School,Married,3,Entry,Small,32,No,No,No,Good,Low
37171,50,Female,28,Finance,6439,Fair,Very High,Average,0,No,75,Master’s Degree,Married,2,Entry,Medium,53,No,No,Yes,Good,Low
23773,24,Female,11,Finance,4395,Good,Medium,High,0,No,62,Bachelor’s Degree,Married,0,Senior,Small,26,No,No,No,Fair,Medium
35742,31,Male,12,Education,3937,Excellent,Very High,Average,0,No,33,Master’s Degree,Married,3,Entry,Medium,85,No,No,No,Good,High
4293,57,Male,19,Finance,6800,Fair,High,Average,3,Yes,30,High School,Married,0,Senior,Medium,23,No,No,No,Poor,Low
3063,29,Female,12,Healthcare,8203,Good,High,High,0,No,69,High School,Single,3,Entry,Small,49,Yes,No,Yes,Good,Low
45914,53,Male,10,Education,3778,Fair,High,Below Average,1,Yes,71,Bachelor’s Degree,Married,1,Entry,Large,67,No,No,Yes,Fair,Low
27720,46,Female,36,Education,4673,Good,Low,High,3,No,81,Master’s Degree,Single,0,Senior,Medium,66,Yes,No,Yes,Poor,Medium
16406,28,Female,2,Healthcare,5716,Fair,Low,Average,1,No,84,Associate Degree,Divorced,2,Entry,Small,20,No,No,No,Good,High
43277,50,Female,6,Healthcare,7680,Good,Very High,Average,0,No,79,Master’s Degree,Married,0,Mid,Large,17,No,No,No,Excellent,High
73890,41,Female,28,Healthcare,7564,Excellent,Very High,Average,2,Yes,32,Associate Degree,Married,1,Mid,Small,64,No,No,No,Poor,Low
65447,18,Female,9,Technology,8949,Fair,High,Average,0,Yes,8,Master’s Degree,Married,0,Senior,Small,73,Yes,No,Yes,Fair,Medium
19896,56,Male,28,Finance,13358,Fair,Low,Average,0,No,93,Bachelor’s Degree,Married,4,Senior,Large,72,Yes,No,No,Good,Medium
73687,20,Male,6,Media,6463,Fair,High,Below Average,0,Yes,33,PhD,Divorced,5,Entry,Small,36,No,No,Yes,Poor,Low
8095,45,Male,30,Education,4496,Good,High,Average,3,Yes,95,Associate Degree,Married,0,Entry,Medium,63,No,No,No,Poor,Medium
38421,57,Male,15,Healthcare,6200,Fair,High,High,3,Yes,26,High School,Divorced,3,Mid,Large,74,No,No,Yes,Good,Medium
52262,55,Female,23,Healthcare,4700,Good,High,Average,0,Yes,25,Master’s Degree,Single,1,Mid,Large,82,Yes,Yes,Yes,Good,Low
3018,58,Male,25,Healthcare,5313,Fair,Medium,Average,0,No,84,Master’s Degree,Single,3,Entry,Small,92,No,Yes,No,Fair,Low
53145,52,Female,18,Education,4073,Good,High,Average,0,No,56,Associate Degree,Married,0,Mid,Medium,65,No,No,No,Good,Medium
18913,26,Male,7,Media,6247,Fair,High,High,0,No,27,Bachelor’s Degree,Single,0,Mid,Small,32,No,No,No,Good,High
71913,38,Male,13,Healthcare,7360,Good,High,Average,2,Yes,31,Master’s Degree,Married,1,Entry,Medium,26,No,No,No,Good,Low
33710,28,Female,3,Healthcare,8010,Fair,High,Average,2,Yes,37,High School,Married,1,Entry,Small,33,No,No,No,Good,Low
4509,21,Male,4,Finance,8427,Good,Medium,Average,1,No,73,Bachelor’s Degree,Single,2,Entry,Medium,30,Yes,No,No,Fair,Medium
36376,32,Female,12,Healthcare,7592,Poor,High,Average,0,No,44,High School,Married,2,Entry,Medium,56,No,Yes,No,Good,Medium
28970,31,Male,19,Education,5261,Excellent,High,Average,0,No,63,Associate Degree,Married,3,Entry,Medium,30,No,No,No,Good,Medium
23069,40,Female,4,Education,5505,Good,High,High,0,Yes,50,Bachelor’s Degree,Divorced,3,Entry,Large,29,No,No,No,Excellent,Low
38627,57,Female,14,Education,5028,Good,Very High,Average,2,No,72,Associate Degree,Divorced,0,Senior,Medium,77,No,Yes,No,Good,Medium
24507,34,Male,12,Media,5138,Poor,High,Average,0,No,23,Master’s Degree,Single,1,Senior,Small,17,Yes,No,No,Good,Medium
32768,54,Female,22,Technology,8589,Good,High,Below Average,0,No,57,Bachelor’s Degree,Married,0,Mid,Large,69,No,No,No,Poor,High
55824,39,Male,19,Finance,7333,Excellent,Medium,High,1,Yes,37,High School,Single,2,Mid,Large,54,Yes,No,No,Good,Low
22992,30,Male,1,Healthcare,7388,Excellent,Medium,Below Average,0,No,37,Bachelor’s Degree,Married,1,Mid,Small,24,No,No,No,Poor,High
13173,32,Male,20,Media,5863,Fair,Low,Average,0,No,78,Master’s Degree,Single,0,Entry,Small,41,No,No,Yes,Good,High
63987,20,Female,1,Healthcare,7489,Good,High,High,2,Yes,89,Associate Degree,Married,3,Entry,Medium,65,No,No,No,Good,Medium
51857,32,Male,18,Technology,10166,Good,Very High,High,1,Yes,9,Associate Degree,Married,3,Senior,Medium,19,Yes,No,No,Good,Low
15771,31,Male,15,Technology,8762,Good,Very High,Average,1,No,48,Bachelor’s Degree,Divorced,4,Entry,Medium,58,No,No,No,Poor,Medium
26994,59,Female,26,Healthcare,7711,Fair,Very High,High,0,Yes,61,High School,Married,3,Entry,Medium,34,Yes,No,Yes,Fair,High
54121,33,Male,12,Healthcare,8441,Excellent,High,High,0,Yes,51,Associate Degree,Married,0,Entry,Medium,38,No,No,No,Good,Low
56313,57,Female,42,Media,5535,Fair,High,High,0,Yes,75,High School,Single,2,Senior,Small,92,No,No,No,Good,Medium
59958,55,Female,28,Finance,6095,Good,Very High,Below Average,0,No,47,Associate Degree,Divorced,0,Entry,Small,39,No,No,No,Good,High
30342,30,Male,9,Education,4728,Good,High,Below Average,1,Yes,83,Associate Degree,Divorced,0,Mid,Large,86,No,No,Yes,Fair,High
13148,43,Female,9,Education,3778,Good,Medium,High,1,No,34,High School,Divorced,0,Entry,Medium,19,No,No,Yes,Good,Low
32328,36,Male,6,Technology,12933,Good,Low,Average,0,No,43,Master’s Degree,Single,4,Entry,Medium,16,No,No,No,Fair,Medium
7619,36,Female,5,Technology,8999,Good,Very High,Average,2,No,44,Master’s Degree,Divorced,5,Mid,Small,16,No,No,No,Poor,High
72862,38,Male,8,Finance,14406,Good,Very High,Average,2,No,46,Bachelor’s Degree,Single,2,Mid,Small,78,No,No,No,Fair,Low
796,40,Male,29,Technology,7222,Good,Very High,High,0,No,75,Bachelor’s Degree,Married,1,Entry,Large,89,No,No,No,Good,Medium
63636,38,Female,4,Technology,8043,Good,High,Average,1,Yes,72,PhD,Divorced,2,Senior,Medium,60,No,No,No,Good,Low
50716,21,Male,10,Healthcare,7975,Poor,High,Below Average,2,Yes,21,Bachelor’s Degree,Married,4,Mid,Medium,47,No,No,No,Poor,Low
55651,29,Male,4,Healthcare,8660,Fair,Very High,High,1,No,75,Bachelor’s Degree,Married,2,Entry,Small,17,No,No,No,Poor,Medium
62596,58,Male,36,Education,4396,Excellent,Medium,Average,1,No,2,Master’s Degree,Married,1,Entry,Large,45,No,No,No,Good,High
64922,34,Female,23,Finance,10295,Poor,High,High,1,Yes,77,Bachelor’s Degree,Divorced,0,Entry,Small,92,No,No,No,Good,High
7043,41,Male,13,Media,6180,Good,High,Average,0,No,75,Bachelor’s Degree,Married,0,Mid,Large,53,Yes,No,No,Good,High
43437,47,Male,16,Education,5367,Good,High,Average,2,No,88,Bachelor’s Degree,Married,1,Entry,Small,50,Yes,No,Yes,Good,High
2027,25,Female,5,Media,4659,Good,High,Average,0,Yes,22,High School,Single,5,Mid,Medium,52,No,No,No,Good,Low
66457,46,Male,28,Media,6459,Good,High,High,2,Yes,41,Bachelor’s Degree,Married,0,Mid,Large,57,No,No,No,Poor,Medium
46131,46,Female,29,Media,5852,Fair,Medium,Average,0,No,27,Master’s Degree,Single,1,Mid,Large,76,No,No,Yes,Fair,Medium
56156,44,Female,3,Technology,9596,Fair,High,Average,2,No,70,Bachelor’s Degree,Divorced,5,Senior,Small,51,No,No,Yes,Good,Low
28910,37,Male,11,Media,5557,Poor,High,Average,2,No,92,High School,Married,4,Entry,Medium,39,Yes,No,No,Fair,High
72795,28,Female,7,Finance,8233,Good,High,High,2,No,47,Master’s Degree,Single,3,Entry,Medium,13,No,No,No,Poor,Medium
736,34,Male,8,Technology,8838,Fair,High,Below Average,0,No,39,Associate Degree,Single,0,Mid,Small,46,No,No,No,Excellent,High
34287,44,Female,17,Media,5674,Excellent,Very High,Below Average,0,No,56,Associate Degree,Married,0,Mid,Small,61,No,No,No,Fair,Low
8103,59,Female,22,Healthcare,9114,Excellent,High,Average,1,No,93,High School,Single,5,Senior,Small,56,No,No,No,Poor,Medium
58437,56,Male,44,Education,3752,Fair,Medium,Average,2,No,14,Bachelor’s Degree,Single,1,Entry,Medium,59,No,No,No,Good,Medium
27418,33,Female,7,Finance,8646,Excellent,High,High,0,Yes,6,Bachelor’s Degree,Married,4,Entry,Large,49,No,No,No,Poor,Medium
54714,42,Female,14,Technology,9913,Good,High,High,1,No,14,Bachelor’s Degree,Single,4,Mid,Small,62,Yes,No,No,Good,Medium
1817,18,Male,10,Healthcare,8156,Good,High,Average,1,No,71,Master’s Degree,Married,1,Entry,Small,79,Yes,Yes,No,Good,Medium
54698,51,Male,5,Healthcare,8999,Fair,High,Average,1,No,39,Bachelor’s Degree,Married,1,Entry,Large,19,Yes,No,No,Poor,Medium
15414,26,Female,11,Technology,8539,Fair,Low,Low,2,Yes,11,Associate Degree,Divorced,0,Mid,Large,79,No,No,No,Good,Low
19686,25,Female,8,Technology,8457,Fair,Very High,Below Average,0,No,37,Associate Degree,Single,4,Mid,Medium,75,No,No,No,Good,Low
20325,25,Male,5,Healthcare,10348,Poor,High,Below Average,0,Yes,1,Associate Degree,Married,1,Entry,Large,9,No,No,No,Fair,Medium
53356,59,Male,46,Technology,8116,Excellent,High,Average,0,No,36,Bachelor’s Degree,Single,1,Mid,Large,112,No,No,Yes,Fair,High
49305,59,Male,12,Education,5728,Good,High,Average,1,Yes,52,Bachelor’s Degree,Married,4,Mid,Medium,70,Yes,No,No,Good,Low
68332,30,Male,15,Education,5783,Good,High,Average,3,No,16,High School,Single,0,Entry,Large,69,Yes,No,No,Good,Low
67580,52,Female,2,Technology,7623,Excellent,High,High,0,Yes,29,Bachelor’s Degree,Single,2,Entry,Small,40,No,Yes,Yes,Poor,Medium
57595,50,Female,33,Healthcare,8662,Poor,High,High,0,No,50,High School,Single,2,Senior,Medium,67,No,No,No,Good,High
34110,51,Female,42,Education,3557,Good,High,Below Average,0,No,26,Master’s Degree,Single,2,Mid,Medium,103,No,No,No,Good,Low
44900,50,Female,10,Finance,6352,Fair,High,Average,0,No,23,Bachelor’s Degree,Divorced,1,Senior,Medium,59,Yes,No,Yes,Fair,Medium
20523,33,Female,7,Finance,10673,Poor,Medium,High,0,No,71,Bachelor’s Degree,Married,5,Mid,Medium,28,No,No,No,Excellent,Low
17443,24,Male,2,Media,6487,Fair,High,Low,0,No,53,Associate Degree,Married,1,Entry,Medium,63,No,Yes,No,Poor,Low
22191,19,Male,9,Healthcare,10183,Good,High,Average,3,No,64,Master’s Degree,Single,0,Entry,Large,66,No,No,No,Fair,Low
61695,40,Female,20,Technology,10787,Excellent,High,Average,0,No,82,Bachelor’s Degree,Divorced,3,Entry,Medium,92,Yes,No,No,Poor,Medium
66183,23,Male,15,Technology,8299,Excellent,Very High,Average,0,Yes,18,High School,Married,0,Mid,Large,72,Yes,No,No,Poor,High
43872,24,Male,16,Technology,9912,Fair,High,High,0,No,46,PhD,Married,3,Entry,Small,38,No,No,No,Poor,Medium
64867,44,Male,14,Media,6073,Good,Very High,Below Average,1,Yes,89,High School,Single,1,Mid,Medium,45,No,No,No,Good,Low
9858,50,Female,41,Healthcare,8241,Poor,High,Average,0,No,15,Bachelor’s Degree,Divorced,1,Mid,Small,81,Yes,No,No,Poor,High
49948,30,Female,9,Technology,8272,Good,Very High,Average,0,No,93,Associate Degree,Divorced,1,Mid,Small,15,No,No,No,Good,Medium
9116,34,Female,8,Education,5802,Excellent,Low,High,0,No,21,Bachelor’s Degree,Married,4,Mid,Medium,85,Yes,No,No,Good,Medium
72045,55,Male,40,Technology,9557,Good,High,Average,0,No,24,High School,Married,0,Mid,Medium,105,Yes,No,No,Excellent,High
37963,51,Female,13,Media,5616,Poor,High,Below Average,0,No,39,Bachelor’s Degree,Married,3,Mid,Medium,37,No,No,Yes,Good,Very High
5278,43,Male,9,Healthcare,7446,Fair,Low,Average,3,No,65,Master’s Degree,Married,1,Mid,Large,74,Yes,No,No,Poor,High
5133,35,Female,13,Finance,11162,Excellent,High,Average,2,No,13,High School,Married,1,Senior,Small,82,No,No,No,Poor,High
53196,57,Male,8,Technology,9795,Fair,High,Below Average,0,Yes,77,High School,Single,0,Entry,Large,68,No,No,No,Good,Medium
61227,25,Male,9,Education,5426,Fair,High,High,0,No,18,Associate Degree,Married,0,Entry,Medium,57,No,No,No,Good,Low
18031,21,Male,8,Finance,8918,Good,Medium,Average,0,Yes,67,Associate Degree,Married,5,Mid,Medium,63,Yes,No,No,Good,Medium
45460,37,Female,19,Media,6446,Poor,Very High,Average,2,No,94,Associate Degree,Single,1,Entry,Large,27,No,No,Yes,Good,High
32881,36,Female,18,Technology,7695,Good,High,Average,0,Yes,22,High School,Single,3,Entry,Small,33,No,No,Yes,Good,Low
42597,27,Female,15,Media,5530,Excellent,High,High,0,Yes,57,Bachelor’s Degree,Married,0,Senior,Medium,88,No,No,No,Good,Low
9096,30,Male,10,Healthcare,8474,Poor,High,Average,0,Yes,99,Bachelor’s Degree,Single,2,Mid,Medium,53,No,No,No,Excellent,High
12176,48,Male,26,Finance,9471,Good,Very High,Average,0,No,19,High School,Single,1,Mid,Large,38,No,No,Yes,Good,Medium
8727,28,Female,2,Media,5865,Poor,Very High,Average,0,No,25,Master’s Degree,Married,2,Entry,Large,27,No,No,Yes,Good,Low
1619,37,Male,8,Technology,7512,Fair,High,Average,0,No,50,Bachelor’s Degree,Single,0,Senior,Small,55,No,No,No,Good,Low
69086,21,Male,4,Education,4674,Fair,Very High,High,0,Yes,95,High School,Married,3,Mid,Large,13,No,No,No,Poor,Very High
13452,43,Male,19,Finance,10214,Fair,High,High,1,No,55,High School,Married,1,Entry,Medium,71,No,Yes,No,Fair,Medium
36641,25,Female,6,Technology,8226,Fair,High,Average,3,No,38,Bachelor’s Degree,Single,4,Entry,Small,46,No,No,No,Fair,Medium
8073,31,Female,9,Media,5864,Excellent,High,High,1,No,43,Master’s Degree,Married,1,Mid,Medium,40,No,No,Yes,Good,Medium
70557,59,Male,26,Technology,9577,Poor,High,Average,2,Yes,14,Associate Degree,Married,3,Entry,Large,84,No,No,No,Excellent,Low
9371,38,Female,16,Healthcare,7235,Fair,High,Average,0,No,3,High School,Married,2,Senior,Medium,53,No,No,No,Good,Medium
24864,50,Male,39,Technology,8399,Fair,High,Below Average,2,No,51,Associate Degree,Married,3,Senior,Medium,48,Yes,No,No,Poor,High
1285,27,Male,6,Education,3927,Good,High,Average,0,No,98,Bachelor’s Degree,Divorced,0,Mid,Small,46,No,No,No,Excellent,Low
26141,21,Male,13,Healthcare,6585,Excellent,High,Average,1,No,50,Bachelor’s Degree,Single,1,Mid,Small,60,Yes,No,No,Excellent,Medium
61902,22,Female,13,Healthcare,8563,Good,Very High,Average,1,No,56,Associate Degree,Married,2,Entry,Medium,33,No,No,No,Fair,Low
54658,20,Female,4,Technology,9240,Good,High,Average,0,No,55,Bachelor’s Degree,Married,4,Entry,Large,30,No,No,No,Poor,Low
30236,54,Female,25,Healthcare,8856,Fair,High,Low,1,No,19,Bachelor’s Degree,Single,2,Senior,Medium,67,No,No,No,Good,Low
45546,51,Male,17,Media,6390,Excellent,High,Average,2,No,42,Master’s Degree,Divorced,3,Entry,Small,52,No,No,No,Poor,Low
20358,40,Female,9,Finance,9468,Poor,High,High,2,No,11,Associate Degree,Married,3,Entry,Medium,31,Yes,No,Yes,Excellent,High
72782,34,Male,10,Finance,9561,Good,Medium,Below Average,0,Yes,92,Bachelor’s Degree,Single,1,Mid,Large,15,No,No,No,Excellent,Medium
17695,38,Female,29,Technology,8980,Excellent,Very High,Below Average,0,No,91,Master’s Degree,Married,0,Senior,Medium,51,Yes,No,No,Fair,Medium
61302,41,Female,10,Media,6531,Good,High,High,2,No,86,High School,Married,3,Entry,Large,70,Yes,No,No,Poor,Medium
53906,55,Male,39,Technology,8642,Fair,High,Below Average,0,No,74,Bachelor’s Degree,Divorced,1,Mid,Medium,110,No,No,No,Poor,Very High
73004,29,Male,15,Technology,10783,Fair,High,Average,0,No,91,Bachelor’s Degree,Married,0,Mid,Medium,22,Yes,No,No,Poor,Medium
56933,33,Male,15,Education,4023,Poor,Very High,High,1,No,52,Associate Degree,Single,0,Mid,Medium,25,No,No,No,Good,Low
3592,58,Female,41,Technology,6598,Fair,Low,Average,2,No,78,PhD,Divorced,2,Mid,Large,73,No,No,No,Good,Medium
33444,18,Male,5,Education,4660,Fair,High,Average,1,Yes,61,Master’s Degree,Single,1,Mid,Large,51,No,No,No,Good,Low
65511,56,Male,7,Media,5542,Poor,Very High,Average,1,No,24,Associate Degree,Married,0,Mid,Medium,34,Yes,No,Yes,Excellent,Medium
11615,46,Male,31,Education,4816,Poor,High,Average,2,Yes,39,Bachelor’s Degree,Married,0,Senior,Medium,44,No,No,No,Good,High
59158,55,Male,13,Technology,10601,Excellent,Very High,Average,0,No,25,Associate Degree,Single,1,Mid,Medium,44,No,No,No,Good,High
19739,33,Female,21,Media,5849,Excellent,High,Average,0,No,35,Associate Degree,Single,1,Entry,Small,89,Yes,No,No,Good,Low
2134,37,Male,2,Education,4333,Excellent,High,Average,0,No,70,High School,Married,2,Senior,Small,77,No,No,No,Good,Medium
65435,49,Male,6,Education,4471,Fair,High,Average,3,No,78,Master’s Degree,Single,0,Mid,Medium,23,No,Yes,No,Good,High
40736,40,Male,23,Media,6117,Excellent,High,Low,4,No,12,Bachelor’s Degree,Single,1,Entry,Large,41,Yes,No,No,Good,Low
43668,25,Female,15,Technology,7418,Good,High,Average,0,No,13,Bachelor’s Degree,Married,2,Mid,Large,35,No,No,No,Fair,Low
55474,27,Male,10,Media,6056,Good,Medium,Average,1,Yes,18,Associate Degree,Single,0,Entry,Medium,14,No,No,Yes,Good,Medium
3031,57,Male,20,Education,2575,Fair,Medium,Low,1,No,54,Master’s Degree,Single,2,Entry,Large,88,No,No,No,Excellent,Medium
34641,44,Female,9,Finance,8187,Excellent,Low,Average,0,No,88,Master’s Degree,Divorced,3,Mid,Medium,21,No,No,No,Good,Medium
50103,58,Male,43,Finance,10632,Good,High,High,0,No,74,Bachelor’s Degree,Married,1,Entry,Small,113,No,Yes,No,Excellent,Medium
63156,41,Male,20,Finance,5399,Fair,High,High,0,Yes,8,Associate Degree,Single,5,Entry,Medium,42,Yes,No,No,Good,High
50144,54,Female,44,Healthcare,8847,Good,Medium,Average,0,No,63,PhD,Single,1,Entry,Medium,65,No,No,No,Good,Medium
19815,52,Female,4,Technology,11519,Good,High,Below Average,2,No,39,Master’s Degree,Married,5,Mid,Small,69,Yes,No,Yes,Good,High
11004,56,Female,11,Technology,9520,Good,High,Average,2,No,99,Bachelor’s Degree,Single,0,Senior,Large,16,Yes,No,No,Good,Low
9002,45,Male,33,Media,6174,Good,High,Average,2,No,97,Bachelor’s Degree,Divorced,2,Entry,Medium,105,No,No,Yes,Good,Medium
55834,50,Male,23,Technology,10435,Excellent,High,Average,0,No,26,Master’s Degree,Married,3,Mid,Large,56,Yes,No,Yes,Good,Low
